transaction_id,user_id,date,amount,merchant,city,txn_type,payment_method
TXN2773,U084,2023-05-27,4908.11,Amazon,Bangalore,CREDIT,Card
TXN2774,U083,2022-11-07,57.2,Ola,Hyderabad,CREDIT,Card
TXN2775,U089,2023-11-15,4244.27,BigBasket,Bangalore,DEBIT,UPI
TXN2776,U023,2022-08-04,4009.23,Zomato,Delhi,CREDIT,UPI
TXN2777,U098,2023-04-19,4867.61,Amazon,Chennai,DEBIT,UPI
TXN2778,U077,2022-01-18,4646.06,Ola,Mumbai,DEBIT,Netbanking
TXN2779,U008,2023-10-18,1237.53,Myntra,Mumbai,CREDIT,Netbanking
TXN2780,U060,2022-07-29,2064.9,Flipkart,Bangalore,CREDIT,Netbanking
TXN2781,U024,2022-07-22,2758.13,BigBasket,Pune,CREDIT,UPI
TXN2782,U051,2023-09-26,92.17,Swiggy,Mumbai,DEBIT,Netbanking
TXN2783,U047,2022-05-26,3550.54,Uber,Hyderabad,CREDIT,Card
TXN2784,U020,2022-11-15,2859.7,Flipkart,Hyderabad,DEBIT,UPI
TXN2785,U060,2023-05-22,2033.69,Zomato,Hyderabad,DEBIT,Card
TXN2786,U048,2022-08-09,2486.4,Amazon,Hyderabad,DEBIT,UPI
TXN2787,U084,2022-02-15,3593.59,Amazon,Bangalore,CREDIT,Netbanking
TXN2788,U060,2023-04-26,4032.77,IRCTC,Ahmedabad,CREDIT,UPI
TXN2789,U055,2022-06-03,4161.01,Amazon,Chennai,CREDIT,Netbanking
TXN2790,U025,2022-04-04,2550.29,Flipkart,Chennai,CREDIT,Netbanking
TXN2791,U057,2023-12-26,3180.46,Amazon,Hyderabad,CREDIT,Card
TXN2792,U031,2023-04-28,1516.35,Amazon,Pune,CREDIT,UPI
TXN2793,U049,2023-09-14,1139.91,BigBasket,Kolkata,CREDIT,UPI
TXN2794,U020,2023-05-07,2175.7,IRCTC,Delhi,CREDIT,UPI
TXN2795,U090,2022-01-31,1056.24,BigBasket,Delhi,DEBIT,UPI
TXN2796,U008,2023-11-20,2763.41,Uber,Delhi,CREDIT,Card
TXN2797,U061,2022-02-20,221.37,Amazon,Kolkata,CREDIT,Card
TXN2798,U053,2023-10-21,1615.08,Ola,Hyderabad,CREDIT,Card
TXN2799,U039,2023-10-12,4989.79,Zomato,Kolkata,CREDIT,UPI
TXN2800,U017,2022-12-07,124.58,IRCTC,Mumbai,DEBIT,Netbanking
TXN2801,U030,2023-11-25,4052.85,Uber,Hyderabad,DEBIT,Netbanking
TXN2802,U035,2022-10-27,3692.51,Uber,Pune,DEBIT,Card
TXN2803,U063,2022-10-21,2525.42,Zomato,Delhi,DEBIT,Netbanking
TXN2804,U040,2023-05-24,656.95,Swiggy,Mumbai,DEBIT,UPI
TXN2805,U039,2022-07-29,1917.13,BigBasket,Hyderabad,DEBIT,Card
TXN2806,U084,2023-01-03,328.11,Myntra,Bangalore,DEBIT,Netbanking
TXN2807,U065,2022-05-06,2473.46,Zomato,Chennai,CREDIT,Card
TXN2808,U080,2022-12-03,793.22,Swiggy,Delhi,CREDIT,Card
TXN2809,U022,2023-11-27,3022.72,Ola,Ahmedabad,DEBIT,Netbanking
TXN2810,U065,2022-05-10,620.0,BigBasket,Chennai,CREDIT,Netbanking
TXN2811,U068,2022-01-03,3159.91,IRCTC,Pune,DEBIT,Netbanking
TXN2812,U053,2023-04-07,3654.3,Ola,Kolkata,DEBIT,Netbanking
TXN2813,U039,2022-01-14,3937.45,Ola,Pune,DEBIT,Card
TXN2814,U043,2023-01-26,3989.8,Swiggy,Kolkata,CREDIT,UPI
TXN2815,U051,2023-01-06,4803.49,Uber,Delhi,DEBIT,UPI
TXN2816,U041,2023-06-30,468.22,Zomato,Pune,CREDIT,Netbanking
TXN2817,U083,2023-01-01,312.17,Zomato,Mumbai,DEBIT,UPI
TXN2818,U014,2023-07-31,1419.71,BigBasket,Hyderabad,CREDIT,UPI
TXN2819,U037,2023-05-02,4339.0,Ola,Chennai,DEBIT,Netbanking
TXN2820,U046,2022-06-29,2001.37,IRCTC,Chennai,DEBIT,UPI
TXN2821,U046,2022-09-13,689.65,Flipkart,Chennai,CREDIT,Netbanking
TXN2822,U093,2022-12-10,4672.1,IRCTC,Hyderabad,DEBIT,Card
TXN2823,U077,2023-08-15,3733.95,BigBasket,Bangalore,CREDIT,Netbanking
TXN2824,U021,2022-05-23,3836.05,Flipkart,Hyderabad,DEBIT,Netbanking
TXN2825,U009,2023-07-12,764.65,Swiggy,Mumbai,CREDIT,Card
TXN2826,U081,2023-04-05,2112.87,Ola,Mumbai,DEBIT,Netbanking
TXN2827,U019,2023-08-14,4634.69,Zomato,Delhi,DEBIT,UPI
TXN2828,U080,2023-06-20,97.06,Ola,Delhi,CREDIT,Netbanking
TXN2829,U020,2022-06-27,1659.74,IRCTC,Kolkata,DEBIT,UPI
TXN2830,U032,2022-10-13,4525.34,Swiggy,Chennai,CREDIT,Netbanking
TXN2831,U035,2023-07-23,787.85,Amazon,Ahmedabad,DEBIT,UPI
TXN2832,U036,2022-09-22,1458.37,Flipkart,Kolkata,DEBIT,Netbanking
TXN2833,U026,2023-05-28,284.33,IRCTC,Pune,DEBIT,Netbanking
TXN2834,U075,2022-09-26,4256.0,BigBasket,Mumbai,DEBIT,Card
TXN2835,U018,2023-05-10,1246.93,Ola,Hyderabad,DEBIT,Card
TXN2836,U056,2022-07-14,1519.81,BigBasket,Bangalore,DEBIT,UPI
TXN2837,U010,2022-05-09,2074.68,Zomato,Pune,DEBIT,Card
TXN2838,U062,2023-10-18,856.26,Amazon,Delhi,CREDIT,Netbanking
TXN2839,U036,2023-02-23,2533.87,Uber,Mumbai,CREDIT,UPI
TXN2840,U017,2023-12-14,2776.03,Zomato,Ahmedabad,DEBIT,Card
TXN2841,U066,2022-12-20,1975.38,Ola,Bangalore,DEBIT,Card
TXN2842,U086,2022-03-13,2217.99,Amazon,Chennai,CREDIT,UPI
TXN2843,U021,2022-05-15,2792.21,Uber,Mumbai,DEBIT,Card
TXN2844,U078,2022-03-11,872.13,Ola,Ahmedabad,DEBIT,Netbanking
TXN2845,U056,2022-09-19,1221.03,Ola,Hyderabad,DEBIT,UPI
TXN2846,U019,2022-02-05,4634.01,Uber,Pune,DEBIT,Netbanking
TXN2847,U065,2023-07-08,3773.95,Ola,Ahmedabad,DEBIT,Netbanking
TXN2848,U095,2023-03-31,4282.35,Myntra,Chennai,DEBIT,Netbanking
TXN2849,U095,2022-05-21,2737.54,Flipkart,Kolkata,CREDIT,Card
TXN2850,U012,2023-05-04,406.26,Myntra,Delhi,DEBIT,Card
TXN2851,U015,2023-07-07,3379.2,Zomato,Pune,DEBIT,Card
TXN2852,U037,2022-04-28,3843.65,IRCTC,Delhi,CREDIT,Netbanking
TXN2853,U057,2022-06-16,4175.15,Myntra,Hyderabad,CREDIT,UPI
TXN2854,U007,2022-02-01,1957.62,Uber,Delhi,CREDIT,Netbanking
TXN2855,U087,2023-08-31,3435.66,Flipkart,Ahmedabad,DEBIT,Netbanking
TXN2856,U100,2023-01-29,1681.23,Flipkart,Ahmedabad,DEBIT,Netbanking
TXN2857,U067,2023-04-24,435.68,IRCTC,Pune,DEBIT,Netbanking
TXN2858,U062,2023-02-16,1873.23,Swiggy,Kolkata,CREDIT,UPI
TXN2859,U089,2023-03-10,3133.66,Flipkart,Ahmedabad,CREDIT,UPI
TXN2860,U082,2023-11-29,3504.73,Swiggy,Hyderabad,CREDIT,Netbanking
TXN2861,U003,2023-09-30,2534.51,Flipkart,Chennai,DEBIT,Card
TXN2862,U014,2023-08-10,3567.35,Flipkart,Kolkata,CREDIT,Netbanking
TXN2863,U016,2023-05-06,4721.86,BigBasket,Mumbai,CREDIT,UPI
TXN2864,U044,2024-01-01,4689.88,Amazon,Bangalore,CREDIT,UPI
TXN2865,U020,2022-08-30,3475.35,Amazon,Pune,CREDIT,Netbanking
TXN2866,U073,2022-11-12,2537.31,Flipkart,Chennai,DEBIT,Netbanking
TXN2867,U076,2022-08-16,3504.58,Swiggy,Pune,CREDIT,Card
TXN2868,U017,2022-12-02,3912.82,Amazon,Hyderabad,CREDIT,Netbanking
TXN2869,U096,2022-01-02,3015.57,Swiggy,Ahmedabad,DEBIT,Card
TXN2870,U001,2023-01-16,3342.46,IRCTC,Pune,DEBIT,Netbanking
TXN2871,U030,2022-06-04,3794.75,Myntra,Kolkata,CREDIT,Card
TXN2872,U050,2023-07-11,4425.92,Uber,Delhi,DEBIT,UPI
TXN2873,U033,2023-02-18,1024.65,IRCTC,Mumbai,CREDIT,Card
TXN2874,U005,2023-12-21,2618.58,IRCTC,Hyderabad,DEBIT,Card
TXN2875,U059,2023-06-23,2376.66,Amazon,Ahmedabad,DEBIT,UPI
TXN2876,U026,2022-06-26,3360.6,Myntra,Kolkata,DEBIT,Netbanking
TXN2877,U096,2023-01-31,4893.81,Zomato,Mumbai,DEBIT,UPI
TXN2878,U033,2022-10-01,1733.32,Uber,Hyderabad,DEBIT,Card
TXN2879,U070,2023-12-06,1536.84,BigBasket,Ahmedabad,CREDIT,UPI
TXN2880,U015,2022-07-26,4748.68,Ola,Kolkata,CREDIT,UPI
TXN2881,U048,2023-08-06,2834.84,Uber,Ahmedabad,CREDIT,Netbanking
TXN2882,U064,2022-02-14,4572.58,Uber,Delhi,DEBIT,Card
TXN2883,U064,2022-01-09,4400.44,Amazon,Hyderabad,CREDIT,Card
TXN2884,U038,2022-10-28,1808.63,IRCTC,Kolkata,CREDIT,UPI
TXN2885,U070,2022-08-15,2654.79,IRCTC,Pune,CREDIT,UPI
TXN2886,U012,2023-03-16,601.6,Myntra,Mumbai,DEBIT,Card
TXN2887,U069,2023-02-16,2113.43,Amazon,Mumbai,DEBIT,Card
TXN2888,U033,2023-03-31,2405.91,BigBasket,Bangalore,CREDIT,Netbanking
TXN2889,U057,2023-04-04,1431.01,Flipkart,Pune,DEBIT,Card
TXN2890,U040,2023-12-18,2711.67,Myntra,Mumbai,DEBIT,Card
TXN2891,U076,2022-10-29,2151.91,Flipkart,Delhi,CREDIT,UPI
TXN2892,U063,2023-04-11,4232.46,Amazon,Pune,DEBIT,Card
TXN2893,U051,2022-11-11,2660.98,Flipkart,Mumbai,CREDIT,Card
TXN2894,U011,2022-12-16,2166.51,BigBasket,Pune,DEBIT,Netbanking
TXN2895,U050,2023-09-23,4492.08,Swiggy,Mumbai,CREDIT,Netbanking
TXN2896,U068,2023-11-03,291.64,IRCTC,Pune,CREDIT,Netbanking
TXN2897,U065,2023-09-02,1190.36,IRCTC,Bangalore,DEBIT,Netbanking
TXN2898,U022,2023-02-08,4209.33,Zomato,Mumbai,CREDIT,UPI
TXN2899,U043,2023-03-07,1429.59,Amazon,Pune,DEBIT,Card
TXN2900,U026,2023-01-14,4386.0,Flipkart,Bangalore,CREDIT,UPI
TXN2901,U054,2023-11-15,3103.65,BigBasket,Chennai,DEBIT,Card
TXN2902,U072,2022-07-28,4088.93,Myntra,Bangalore,CREDIT,Card
TXN2903,U078,2022-11-20,2853.1,Flipkart,Delhi,CREDIT,Netbanking
TXN2904,U082,2023-06-27,2482.71,Myntra,Chennai,DEBIT,Netbanking
TXN2905,U088,2022-10-25,3491.24,Swiggy,Hyderabad,CREDIT,Netbanking
TXN2906,U022,2022-04-18,1235.64,Swiggy,Pune,CREDIT,UPI
TXN2907,U035,2022-11-18,1180.01,Ola,Bangalore,CREDIT,Netbanking
TXN2908,U014,2022-09-08,88.03,Swiggy,Kolkata,DEBIT,UPI
TXN2909,U070,2022-05-17,4075.22,Flipkart,Bangalore,CREDIT,UPI
TXN2910,U053,2022-06-11,4223.3,Swiggy,Bangalore,CREDIT,Netbanking
TXN2911,U076,2022-12-12,1760.14,Ola,Bangalore,DEBIT,Netbanking
TXN2912,U087,2023-12-14,2474.22,Ola,Chennai,DEBIT,Card
TXN2913,U002,2023-01-17,1334.69,Myntra,Delhi,DEBIT,UPI
TXN2914,U015,2023-07-31,2973.4,Uber,Bangalore,CREDIT,Netbanking
TXN2915,U068,2023-03-31,1222.77,IRCTC,Mumbai,CREDIT,Card
TXN2916,U039,2023-10-24,94.11,Ola,Bangalore,DEBIT,Netbanking
TXN2917,U055,2023-08-02,2096.07,Flipkart,Kolkata,DEBIT,Netbanking
TXN2918,U026,2022-04-21,3925.36,Flipkart,Chennai,DEBIT,Netbanking
TXN2919,U034,2023-01-15,2107.32,BigBasket,Kolkata,DEBIT,UPI
TXN2920,U060,2022-02-04,12.51,BigBasket,Ahmedabad,DEBIT,Card
TXN2921,U053,2023-03-02,4312.99,Amazon,Delhi,CREDIT,UPI
TXN2922,U006,2022-06-01,1245.53,BigBasket,Ahmedabad,CREDIT,Card
TXN2923,U035,2023-02-20,2488.17,Swiggy,Hyderabad,CREDIT,UPI
TXN2924,U096,2023-06-20,1708.57,Zomato,Delhi,CREDIT,Netbanking
TXN2925,U038,2022-06-15,310.93,Ola,Hyderabad,DEBIT,Card
TXN2926,U022,2022-05-22,4715.96,Myntra,Mumbai,DEBIT,Card
TXN2927,U086,2022-02-24,54.26,IRCTC,Ahmedabad,DEBIT,Card
TXN2928,U066,2023-01-13,4971.67,BigBasket,Bangalore,DEBIT,Netbanking
TXN2929,U039,2022-07-31,1789.63,Zomato,Pune,DEBIT,Netbanking
TXN2930,U031,2023-01-06,700.07,Swiggy,Delhi,DEBIT,Card
TXN2931,U095,2023-01-16,2768.38,Flipkart,Pune,CREDIT,UPI
TXN2932,U072,2022-11-22,4332.44,Amazon,Bangalore,CREDIT,Netbanking
TXN2933,U097,2023-07-06,1159.62,Amazon,Bangalore,DEBIT,Card
TXN2934,U019,2022-04-27,122.23,Swiggy,Hyderabad,DEBIT,Netbanking
TXN2935,U009,2022-08-06,1928.03,Myntra,Pune,CREDIT,UPI
TXN2936,U009,2022-05-23,87.44,Zomato,Delhi,DEBIT,UPI
TXN2937,U063,2023-10-16,1759.09,Myntra,Hyderabad,DEBIT,Netbanking
TXN2938,U080,2022-04-11,3148.62,Flipkart,Ahmedabad,DEBIT,Card
TXN2939,U023,2023-08-28,568.93,BigBasket,Chennai,CREDIT,Netbanking
TXN2940,U011,2022-04-02,4565.86,Amazon,Ahmedabad,DEBIT,Netbanking
TXN2941,U017,2023-08-14,2664.17,IRCTC,Bangalore,DEBIT,Netbanking
TXN2942,U048,2022-05-26,2279.56,Swiggy,Chennai,DEBIT,Netbanking
TXN2943,U051,2022-04-20,1401.48,Myntra,Delhi,CREDIT,UPI
TXN2944,U059,2022-08-25,3639.62,IRCTC,Hyderabad,CREDIT,Netbanking
TXN2945,U085,2023-05-11,2800.54,Zomato,Delhi,CREDIT,Card
TXN2946,U094,2023-10-25,2247.53,Uber,Bangalore,CREDIT,UPI
TXN2947,U037,2022-11-13,1505.66,Myntra,Ahmedabad,DEBIT,UPI
TXN2948,U054,2023-11-15,1564.64,Amazon,Pune,CREDIT,Card
TXN2949,U021,2022-03-16,1468.2,Amazon,Pune,DEBIT,Netbanking
TXN2950,U081,2022-08-28,1632.56,Swiggy,Ahmedabad,CREDIT,UPI
TXN2951,U020,2022-11-13,463.47,Ola,Hyderabad,DEBIT,UPI
TXN2952,U054,2022-05-30,2585.34,Amazon,Hyderabad,CREDIT,UPI
TXN2953,U029,2023-10-06,3080.21,Uber,Hyderabad,CREDIT,Netbanking
TXN2954,U065,2023-11-04,1132.51,IRCTC,Delhi,DEBIT,UPI
TXN2955,U067,2022-02-01,1173.1,Myntra,Hyderabad,DEBIT,Netbanking
TXN2956,U008,2023-08-05,3542.88,Swiggy,Kolkata,CREDIT,Netbanking
TXN2957,U022,2022-01-04,4231.12,BigBasket,Kolkata,CREDIT,Card
TXN2958,U011,2022-06-03,2496.25,IRCTC,Hyderabad,CREDIT,Card
TXN2959,U051,2022-08-25,2486.73,Ola,Delhi,CREDIT,UPI
TXN2960,U084,2023-04-01,1479.68,Amazon,Bangalore,DEBIT,Netbanking
TXN2961,U008,2023-12-02,4875.52,Myntra,Kolkata,CREDIT,UPI
TXN2962,U066,2022-01-12,4384.05,Zomato,Hyderabad,DEBIT,Card
TXN2963,U035,2023-07-09,1381.3,BigBasket,Delhi,CREDIT,UPI
TXN2964,U007,2022-03-08,3411.0,Amazon,Hyderabad,CREDIT,UPI
TXN2965,U028,2022-06-18,3318.31,Myntra,Pune,DEBIT,Netbanking
TXN2966,U085,2023-04-24,2203.82,Ola,Pune,CREDIT,UPI
TXN2967,U086,2022-05-31,822.68,Ola,Hyderabad,DEBIT,Card
TXN2968,U080,2022-01-14,4876.49,Swiggy,Chennai,DEBIT,UPI
TXN2969,U039,2022-02-02,3921.02,Myntra,Bangalore,CREDIT,Netbanking
TXN2970,U077,2022-03-07,4653.21,BigBasket,Mumbai,DEBIT,UPI
TXN2971,U077,2022-01-14,849.68,Zomato,Delhi,DEBIT,Netbanking
TXN2972,U059,2023-08-24,4789.31,Swiggy,Chennai,CREDIT,Netbanking
TXN2973,U010,2023-01-24,1115.09,Flipkart,Delhi,CREDIT,UPI
TXN2974,U040,2023-07-26,4273.85,Swiggy,Chennai,DEBIT,UPI
TXN2975,U008,2023-07-29,106.22,Swiggy,Delhi,CREDIT,UPI
TXN2976,U012,2022-03-03,2389.54,BigBasket,Ahmedabad,CREDIT,UPI
TXN2977,U085,2022-09-05,646.78,Swiggy,Bangalore,DEBIT,Card
TXN2978,U022,2023-09-02,2345.03,Swiggy,Hyderabad,CREDIT,UPI
TXN2979,U063,2023-01-18,2188.77,Swiggy,Ahmedabad,DEBIT,Card
TXN2980,U050,2022-12-10,3407.22,Amazon,Mumbai,DEBIT,Netbanking
TXN2981,U073,2022-07-24,1290.51,Ola,Pune,CREDIT,Netbanking
TXN2982,U098,2023-04-18,2626.2,Myntra,Kolkata,DEBIT,Card
TXN2983,U020,2023-08-22,4951.46,Flipkart,Hyderabad,DEBIT,Card
TXN2984,U056,2023-07-16,3137.61,Ola,Pune,DEBIT,UPI
TXN2985,U041,2023-11-04,2238.79,BigBasket,Mumbai,DEBIT,UPI
TXN2986,U029,2022-11-12,858.94,Ola,Hyderabad,CREDIT,UPI
TXN2987,U060,2023-07-03,4619.74,Ola,Bangalore,DEBIT,UPI
TXN2988,U050,2023-08-31,189.44,Amazon,Chennai,CREDIT,Netbanking
TXN2989,U010,2024-01-01,1320.56,Myntra,Kolkata,CREDIT,UPI
TXN2990,U091,2023-03-13,3757.07,BigBasket,Kolkata,CREDIT,Card
TXN2991,U061,2022-06-19,4382.47,Uber,Mumbai,CREDIT,UPI
TXN2992,U048,2022-04-14,825.63,Swiggy,Kolkata,DEBIT,UPI
TXN2993,U047,2022-07-07,2000.45,Myntra,Bangalore,DEBIT,Netbanking
TXN2994,U018,2022-06-19,872.77,Swiggy,Pune,CREDIT,Netbanking
TXN2995,U090,2022-02-10,1696.78,Uber,Bangalore,CREDIT,Card
TXN2996,U088,2022-01-13,4732.44,Flipkart,Kolkata,DEBIT,Netbanking
TXN2997,U031,2023-01-04,1265.14,Uber,Mumbai,DEBIT,Card
TXN2998,U076,2023-06-21,412.34,Zomato,Delhi,DEBIT,UPI
TXN2999,U028,2022-05-26,4200.05,Myntra,Delhi,DEBIT,Netbanking
TXN3000,U098,2022-12-15,453.07,Swiggy,Ahmedabad,DEBIT,Card
TXN3001,U046,2022-09-29,2305.03,IRCTC,Delhi,DEBIT,Netbanking
TXN3002,U011,2023-09-11,842.35,Swiggy,Kolkata,CREDIT,Card
TXN3003,U081,2023-02-27,1070.41,Flipkart,Hyderabad,CREDIT,UPI
TXN3004,U057,2023-05-09,1626.16,Zomato,Pune,CREDIT,Card
TXN3005,U003,2022-04-14,3656.7,Myntra,Mumbai,DEBIT,Netbanking
TXN3006,U026,2022-11-27,4720.36,Myntra,Chennai,DEBIT,Netbanking
TXN3007,U003,2023-01-17,3286.71,Myntra,Bangalore,CREDIT,Netbanking
TXN3008,U019,2022-07-21,2910.24,BigBasket,Mumbai,DEBIT,UPI
TXN3009,U097,2023-06-09,3757.36,Uber,Delhi,DEBIT,UPI
TXN3010,U070,2022-08-30,3626.82,Amazon,Hyderabad,CREDIT,Card
TXN3011,U052,2023-01-09,221.89,Myntra,Mumbai,CREDIT,Card
TXN3012,U075,2023-02-13,4380.74,Myntra,Delhi,DEBIT,Netbanking
TXN3013,U029,2022-06-28,2932.25,Uber,Delhi,DEBIT,Netbanking
TXN3014,U087,2023-02-23,3236.02,IRCTC,Delhi,CREDIT,Card
TXN3015,U062,2023-10-12,1489.07,Ola,Mumbai,CREDIT,Card
TXN3016,U053,2022-12-25,2795.63,BigBasket,Pune,CREDIT,Card
TXN3017,U065,2022-10-30,2095.89,Flipkart,Chennai,DEBIT,UPI
TXN3018,U057,2023-04-18,1943.8,Myntra,Ahmedabad,DEBIT,UPI
TXN3019,U026,2022-11-18,4687.01,Flipkart,Hyderabad,CREDIT,Card
TXN3020,U063,2023-05-16,1647.06,Zomato,Hyderabad,CREDIT,Netbanking
TXN3021,U062,2022-09-03,1974.66,Ola,Hyderabad,DEBIT,Card
TXN3022,U067,2022-04-15,2670.94,IRCTC,Pune,DEBIT,Netbanking
TXN3023,U098,2022-10-01,3926.65,BigBasket,Ahmedabad,CREDIT,Netbanking
TXN3024,U045,2022-06-19,2012.64,IRCTC,Mumbai,DEBIT,Card
TXN3025,U086,2023-08-05,3213.65,Amazon,Pune,DEBIT,UPI
TXN3026,U023,2022-01-08,1472.12,Swiggy,Chennai,DEBIT,Card
TXN3027,U038,2023-09-23,1200.84,Ola,Hyderabad,DEBIT,Netbanking
TXN3028,U039,2022-05-14,3277.49,Uber,Mumbai,CREDIT,UPI
TXN3029,U040,2022-11-21,662.39,IRCTC,Hyderabad,DEBIT,Card
TXN3030,U054,2022-12-16,203.34,Myntra,Ahmedabad,DEBIT,UPI
TXN3031,U059,2022-02-22,2211.56,Uber,Kolkata,CREDIT,UPI
TXN3032,U084,2022-06-29,1324.18,Uber,Kolkata,CREDIT,Card
TXN3033,U002,2022-12-20,2436.39,Amazon,Mumbai,CREDIT,Netbanking
TXN3034,U087,2022-02-24,4503.63,Flipkart,Delhi,CREDIT,Card
TXN3035,U086,2022-04-28,4328.61,Myntra,Hyderabad,CREDIT,Card
TXN3036,U030,2023-02-14,562.09,Myntra,Delhi,CREDIT,UPI
TXN3037,U051,2022-11-07,2410.53,Flipkart,Delhi,CREDIT,Netbanking
TXN3038,U093,2023-02-01,4126.63,Amazon,Chennai,DEBIT,Card
TXN3039,U022,2023-06-19,2137.46,Zomato,Mumbai,CREDIT,Card
TXN3040,U006,2022-06-11,960.37,Zomato,Pune,CREDIT,UPI
TXN3041,U084,2022-09-06,2672.55,Swiggy,Bangalore,DEBIT,Netbanking
TXN3042,U042,2022-08-05,538.1,IRCTC,Delhi,DEBIT,UPI
TXN3043,U036,2023-03-05,423.6,Amazon,Chennai,CREDIT,Card
TXN3044,U088,2022-03-26,988.12,Amazon,Bangalore,DEBIT,Netbanking
TXN3045,U053,2023-05-30,4014.74,IRCTC,Pune,CREDIT,Netbanking
TXN3046,U054,2022-10-09,168.45,BigBasket,Kolkata,CREDIT,Card
TXN3047,U035,2023-10-10,2798.16,Zomato,Pune,CREDIT,Card
TXN3048,U075,2022-01-31,16.5,Ola,Pune,DEBIT,Card
TXN3049,U025,2022-11-26,155.07,IRCTC,Hyderabad,DEBIT,UPI
TXN3050,U043,2023-10-11,4127.09,Zomato,Kolkata,DEBIT,Card
TXN3051,U067,2022-07-29,1528.43,Swiggy,Chennai,CREDIT,Netbanking
TXN3052,U048,2023-02-05,345.19,Ola,Bangalore,CREDIT,UPI
TXN3053,U013,2023-03-24,2653.15,Amazon,Delhi,DEBIT,UPI
TXN3054,U046,2023-08-31,1401.52,BigBasket,Bangalore,CREDIT,Netbanking
TXN3055,U001,2023-05-06,1028.29,Amazon,Bangalore,CREDIT,UPI
TXN3056,U047,2022-12-11,1478.85,Flipkart,Pune,CREDIT,UPI
TXN3057,U018,2023-04-25,1940.01,BigBasket,Pune,CREDIT,Netbanking
TXN3058,U003,2023-03-30,2955.56,IRCTC,Pune,DEBIT,Card
TXN3059,U068,2022-09-30,3345.4,Uber,Chennai,DEBIT,Netbanking
TXN3060,U089,2022-09-11,3488.62,IRCTC,Ahmedabad,CREDIT,UPI
TXN3061,U019,2022-08-22,3033.72,IRCTC,Hyderabad,CREDIT,UPI
TXN3062,U027,2022-07-22,4939.11,Myntra,Chennai,DEBIT,Netbanking
TXN3063,U071,2022-02-18,3975.04,IRCTC,Delhi,DEBIT,Card
TXN3064,U021,2022-10-26,839.68,Flipkart,Chennai,DEBIT,Card
TXN3065,U090,2023-09-14,2864.91,Flipkart,Kolkata,DEBIT,UPI
TXN3066,U080,2023-08-18,350.26,Flipkart,Kolkata,CREDIT,UPI
TXN3067,U048,2022-07-09,2954.69,Myntra,Pune,CREDIT,UPI
TXN3068,U011,2022-01-26,2197.65,Amazon,Pune,CREDIT,Card
TXN3069,U082,2023-11-29,516.94,Amazon,Mumbai,DEBIT,Card
TXN3070,U066,2023-06-06,1524.7,IRCTC,Hyderabad,CREDIT,UPI
TXN3071,U015,2022-09-09,1550.53,Amazon,Bangalore,DEBIT,Netbanking
TXN3072,U024,2022-03-18,813.81,Uber,Ahmedabad,DEBIT,UPI
TXN3073,U030,2022-03-16,111.77,Uber,Kolkata,CREDIT,UPI
TXN3074,U047,2022-09-01,1776.68,Zomato,Pune,CREDIT,Netbanking
TXN3075,U036,2023-01-22,981.35,BigBasket,Kolkata,CREDIT,UPI
TXN3076,U052,2022-01-31,1973.86,Myntra,Delhi,DEBIT,UPI
TXN3077,U016,2022-04-27,4617.78,Zomato,Ahmedabad,DEBIT,Netbanking
TXN3078,U025,2023-01-30,4365.92,Ola,Delhi,DEBIT,UPI
TXN3079,U054,2022-01-11,2207.74,Ola,Hyderabad,DEBIT,Card
TXN3080,U018,2022-05-30,3906.43,Amazon,Delhi,DEBIT,Netbanking
TXN3081,U094,2023-05-23,4159.54,BigBasket,Mumbai,CREDIT,Netbanking
TXN3082,U076,2023-07-28,2867.49,IRCTC,Delhi,CREDIT,UPI
TXN3083,U083,2022-07-13,603.5,Myntra,Delhi,DEBIT,Card
TXN3084,U080,2023-10-27,721.39,Zomato,Pune,CREDIT,UPI
TXN3085,U090,2023-02-13,2574.6,Flipkart,Ahmedabad,CREDIT,Card
TXN3086,U080,2023-06-14,4923.75,Uber,Mumbai,CREDIT,Netbanking
TXN3087,U001,2023-09-08,344.06,Amazon,Bangalore,DEBIT,Netbanking
TXN3088,U087,2022-12-17,3059.14,Flipkart,Bangalore,DEBIT,UPI
TXN3089,U087,2022-01-17,2268.47,Zomato,Bangalore,CREDIT,Netbanking
TXN3090,U069,2022-12-22,2783.1,IRCTC,Chennai,DEBIT,Card
TXN3091,U021,2022-08-20,4125.89,Myntra,Ahmedabad,CREDIT,Card
TXN3092,U054,2023-03-27,1894.02,Flipkart,Hyderabad,CREDIT,Card
TXN3093,U090,2022-01-17,1699.24,Swiggy,Hyderabad,CREDIT,Netbanking
TXN3094,U064,2023-08-11,2493.69,Uber,Pune,DEBIT,UPI
TXN3095,U032,2023-05-01,3421.9,IRCTC,Pune,DEBIT,Netbanking
TXN3096,U072,2023-06-15,2474.77,BigBasket,Kolkata,CREDIT,Netbanking
TXN3097,U001,2022-09-13,2214.9,IRCTC,Bangalore,CREDIT,Netbanking
TXN3098,U058,2022-01-26,4055.98,BigBasket,Ahmedabad,CREDIT,Card
TXN3099,U051,2023-12-24,943.01,BigBasket,Ahmedabad,DEBIT,Card
TXN3100,U079,2023-03-13,2060.61,Myntra,Chennai,CREDIT,Netbanking
TXN3101,U055,2023-11-09,4817.77,Amazon,Chennai,CREDIT,UPI
TXN3102,U090,2023-05-06,4678.1,Zomato,Ahmedabad,DEBIT,UPI
